command,timestamp,status,api,name,GUID,description,platform,executor,timeout,callback_id,output
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 7
UserModeTime               : 468750
VirtualSize                : 2203411570688
WindowsVersion             : 10.0.20348
WorkingSetSize             : 13668352
WriteOperationCount        : 10
WriteTransferCount         : 1116
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 291
VM                         : 2203411570688
WS                         : 13668352
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1580""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1580""
Caption                    : svchost.exe
CommandLine                : C:\Windows\system32\svchost.exe -k netsvcs -p -s ProfSvc
CreationClassName          : Win32_Process
CreationDate               : 20240905134748.862472-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\system32\svchost.exe
ExecutionState             : 
Handle                     : 1580
HandleCount                : 204
InstallDate                : 
KernelModeTime             : 625000
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 768
OtherTransferCount         : 28726
PageFaults                 : 3063
PageFileUsage              : 2220
ParentProcessId            : 676
PeakPageFileUsage          : 2560
PeakVirtualSize            : 2203420729344
PeakWorkingSetSize         : 11500
Priority                   : 8
PrivatePageCount           : 2273280
ProcessId                  : 1580
QuotaNonPagedPoolUsage     : 12
QuotaPagedPoolUsage        : 115
QuotaPeakNonPagedPoolUsage : 13
QuotaPeakPagedPoolUsage    : 117
ReadOperationCount         : 2
ReadTransferCount          : 1024
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 2
UserModeTime               : 0
VirtualSize                : 2203415486464
WindowsVersion             : 10.0.20348
WorkingSetSize             : 11759616
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 204
VM                         : 2203415486464
WS                         : 11759616
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1588""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1588""
Caption                    : svchost.exe
CommandLine                : C:\Windows\System32\svchost.exe -k netsvcs -p -s Themes
CreationClassName          : Win32_Process
CreationDate               : 20240905134748.863520-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\System32\svchost.exe
ExecutionState             : 
Handle                     : 1588
HandleCount                : 158
InstallDate                : 
KernelModeTime             : 0
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 24
OtherTransferCount         : 110
PageFaults                 : 1666
PageFileUsage              : 1260
ParentProcessId            : 676
PeakPageFileUsage          : 1360
PeakVirtualSize            : 2203391893504
PeakWorkingSetSize         : 5964
Priority                   : 8
PrivatePageCount           : 1290240
ProcessId                  : 1588
QuotaNonPagedPoolUsage     : 8
QuotaPagedPoolUsage        : 65
QuotaPeakNonPagedPoolUsage : 9
QuotaPeakPagedPoolUsage    : 67
ReadOperationCount         : 0
ReadTransferCount          : 0
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 3
UserModeTime               : 0
VirtualSize                : 2203390320640
WindowsVersion             : 10.0.20348
WorkingSetSize             : 6086656
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 158
VM                         : 2203390320640
WS                         : 6086656
Path                       : C:\Windows\System32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1596""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1596""
Caption                    : svchost.exe
CommandLine                : C:\Windows\system32\svchost.exe -k LocalService -p -s EventSystem
CreationClassName          : Win32_Process
CreationDate               : 20240905134748.864215-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\system32\svchost.exe
ExecutionState             : 
Handle                     : 1596
HandleCount                : 170
InstallDate                : 
KernelModeTime             : 468750
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 37
OtherTransferCount         : 582
PageFaults                 : 2205
PageFileUsage              : 1880
ParentProcessId            : 676
PeakPageFileUsage          : 2156
PeakVirtualSize            : 2203400835072
PeakWorkingSetSize         : 8196
Priority                   : 8
PrivatePageCount           : 1925120
ProcessId                  : 1596
QuotaNonPagedPoolUsage     : 10
QuotaPagedPoolUsage        : 74
QuotaPeakNonPagedPoolUsage : 11
QuotaPeakPagedPoolUsage    : 75
ReadOperationCount         : 34
ReadTransferCount          : 714
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 4
UserModeTime               : 312500
VirtualSize                : 2203396116480
WindowsVersion             : 10.0.20348
WorkingSetSize             : 8257536
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 170
VM                         : 2203396116480
WS                         : 8257536
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1732""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1732""
Caption                    : svchost.exe
CommandLine                : C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork -p
CreationClassName          : Win32_Process
CreationDate               : 20240905134749.537257-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\system32\svchost.exe
ExecutionState             : 
Handle                     : 1732
HandleCount                : 147
InstallDate                : 
KernelModeTime             : 312500
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 18
OtherTransferCount         : 174
PageFaults                 : 1653
PageFileUsage              : 1376
ParentProcessId            : 676
PeakPageFileUsage          : 1436
PeakVirtualSize            : 2203396866048
PeakWorkingSetSize         : 6188
Priority                   : 8
PrivatePageCount           : 1409024
ProcessId                  : 1732
QuotaNonPagedPoolUsage     : 8
QuotaPagedPoolUsage        : 59
QuotaPeakNonPagedPoolUsage : 8
QuotaPeakPagedPoolUsage    : 59
ReadOperationCount         : 0
ReadTransferCount          : 0
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 2
UserModeTime               : 156250
VirtualSize                : 2203394768896
WindowsVersion             : 10.0.20348
WorkingSetSize             : 6320128
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 147
VM                         : 2203394768896
WS                         : 6320128
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1740""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1740""
Caption                    : svchost.exe
CommandLine                : C:\Windows\System32\svchost.exe -k NetworkService -p -s NlaSvc
CreationClassName          : Win32_Process
CreationDate               : 20240905134749.537600-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\System32\svchost.exe
ExecutionState             : 
Handle                     : 1740
HandleCount                : 370
InstallDate                : 
KernelModeTime             : 468750
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 1557
OtherTransferCount         : 130358
PageFaults                 : 3561
PageFileUsage              : 3688
ParentProcessId            : 676
PeakPageFileUsage          : 4620
PeakVirtualSize            : 2203428081664
PeakWorkingSetSize         : 11728
Priority                   : 8
PrivatePageCount           : 3776512
ProcessId                  : 1740
QuotaNonPagedPoolUsage     : 14
QuotaPagedPoolUsage        : 100
QuotaPeakNonPagedPoolUsage : 93
QuotaPeakPagedPoolUsage    : 100
ReadOperationCount         : 1
ReadTransferCount          : 116
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 4
UserModeTime               : 312500
VirtualSize                : 2203419185152
WindowsVersion             : 10.0.20348
WorkingSetSize             : 11722752
WriteOperationCount        : 1
WriteTransferCount         : 160
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 370
VM                         : 2203419185152
WS                         : 11722752
Path                       : C:\Windows\System32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1792""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1792""
Caption                    : svchost.exe
CommandLine                : C:\Windows\system32\svchost.exe -k netsvcs -p -s SENS
CreationClassName          : Win32_Process
CreationDate               : 20240905134749.563766-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\system32\svchost.exe
ExecutionState             : 
Handle                     : 1792
HandleCount                : 175
InstallDate                : 
KernelModeTime             : 312500
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 85
OtherTransferCount         : 2482
PageFaults                 : 2382
PageFileUsage              : 1896
ParentProcessId            : 676
PeakPageFileUsage          : 2212
PeakVirtualSize            : 2203401711616
PeakWorkingSetSize         : 8760
Priority                   : 8
PrivatePageCount           : 1941504
ProcessId                  : 1792
QuotaNonPagedPoolUsage     : 11
QuotaPagedPoolUsage        : 79
QuotaPeakNonPagedPoolUsage : 12
QuotaPeakPagedPoolUsage    : 81
ReadOperationCount         : 216
ReadTransferCount          : 4344
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 2
UserModeTime               : 312500
VirtualSize                : 2203396993024
WindowsVersion             : 10.0.20348
WorkingSetSize             : 8818688
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 175
VM                         : 2203396993024
WS                         : 8818688
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1852""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1852""
Caption                    : svchost.exe
CommandLine                : C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p
CreationClassName          : Win32_Process
CreationDate               : 20240905134750.131184-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\system32\svchost.exe
ExecutionState             : 
Handle                     : 1852
HandleCount                : 284
InstallDate                : 
KernelModeTime             : 312500
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 290
OtherTransferCount         : 17526
PageFaults                 : 2461
PageFileUsage              : 1908
ParentProcessId            : 676
PeakPageFileUsage          : 2664
PeakVirtualSize            : 2203400536064
PeakWorkingSetSize         : 9196
Priority                   : 8
PrivatePageCount           : 1953792
ProcessId                  : 1852
QuotaNonPagedPoolUsage     : 12
QuotaPagedPoolUsage        : 83
QuotaPeakNonPagedPoolUsage : 47
QuotaPeakPagedPoolUsage    : 83
ReadOperationCount         : 0
ReadTransferCount          : 0
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 3
UserModeTime               : 312500
VirtualSize                : 2203393060864
WindowsVersion             : 10.0.20348
WorkingSetSize             : 9211904
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 284
VM                         : 2203393060864
WS                         : 9211904
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1880""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1880""
Caption                    : svchost.exe
CommandLine                : C:\Windows\System32\svchost.exe -k netsvcs -p -s ShellHWDetection
CreationClassName          : Win32_Process
CreationDate               : 20240905134750.320872-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\System32\svchost.exe
ExecutionState             : 
Handle                     : 1880
HandleCount                : 189
InstallDate                : 
KernelModeTime             : 0
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 779
OtherTransferCount         : 71673
PageFaults                 : 3444
PageFileUsage              : 2140
ParentProcessId            : 676
PeakPageFileUsage          : 2604
PeakVirtualSize            : 2203413852160
PeakWorkingSetSize         : 12980
Priority                   : 8
PrivatePageCount           : 2191360
ProcessId                  : 1880
QuotaNonPagedPoolUsage     : 13
QuotaPagedPoolUsage        : 97
QuotaPeakNonPagedPoolUsage : 22
QuotaPeakPagedPoolUsage    : 99
ReadOperationCount         : 1
ReadTransferCount          : 512
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 2
UserModeTime               : 156250
VirtualSize                : 2203405033472
WindowsVersion             : 10.0.20348
WorkingSetSize             : 13209600
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 189
VM                         : 2203405033472
WS                         : 13209600
Path                       : C:\Windows\System32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1904""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1904""
Caption                    : svchost.exe
CommandLine                : C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
CreationClassName          : Win32_Process
CreationDate               : 20240905134750.434924-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\system32\svchost.exe
ExecutionState             : 
Handle                     : 1904
HandleCount                : 395
InstallDate                : 
KernelModeTime             : 2343750
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 1028
OtherTransferCount         : 30068
PageFaults                 : 4386
PageFileUsage              : 4864
ParentProcessId            : 676
PeakPageFileUsage          : 5520
PeakVirtualSize            : 2203441954816
PeakWorkingSetSize         : 15644
Priority                   : 8
PrivatePageCount           : 4980736
ProcessId                  : 1904
QuotaNonPagedPoolUsage     : 19
QuotaPagedPoolUsage        : 221
QuotaPeakNonPagedPoolUsage : 30
QuotaPeakPagedPoolUsage    : 228
ReadOperationCount         : 2
ReadTransferCount          : 122
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 7
UserModeTime               : 781250
VirtualSize                : 2203426385920
WindowsVersion             : 10.0.20348
WorkingSetSize             : 15908864
WriteOperationCount        : 23
WriteTransferCount         : 1213560
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 395
VM                         : 2203426385920
WS                         : 15908864
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1936""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1936""
Caption                    : svchost.exe
CommandLine                : C:\Windows\system32\svchost.exe -k LocalService -p -s FontCache
CreationClassName          : Win32_Process
CreationDate               : 20240905134750.545409-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\system32\svchost.exe
ExecutionState             : 
Handle                     : 1936
HandleCount                : 151
InstallDate                : 
KernelModeTime             : 312500
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 600
OtherTransferCount         : 21238
PageFaults                 : 1955
PageFileUsage              : 1632
ParentProcessId            : 676
PeakPageFileUsage          : 1896
PeakVirtualSize            : 2203432722432
PeakWorkingSetSize         : 7076
Priority                   : 8
PrivatePageCount           : 1671168
ProcessId                  : 1936
QuotaNonPagedPoolUsage     : 10
QuotaPagedPoolUsage        : 135
QuotaPeakNonPagedPoolUsage : 11
QuotaPeakPagedPoolUsage    : 140
ReadOperationCount         : 0
ReadTransferCount          : 0
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 5
UserModeTime               : 0
VirtualSize                : 2203429183488
WindowsVersion             : 10.0.20348
WorkingSetSize             : 7155712
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 151
VM                         : 2203429183488
WS                         : 7155712
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1972""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1972""
Caption                    : svchost.exe
CommandLine                : C:\Windows\System32\svchost.exe -k NetworkService -p -s 
                             LanmanWorkstation
CreationClassName          : Win32_Process
CreationDate               : 20240905134750.776678-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\System32\svchost.exe
ExecutionState             : 
Handle                     : 1972
HandleCount                : 215
InstallDate                : 
KernelModeTime             : 468750
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 967
OtherTransferCount         : 10780
PageFaults                 : 2552
PageFileUsage              : 2172
ParentProcessId            : 676
PeakPageFileUsage          : 2332
PeakVirtualSize            : 2203406057472
PeakWorkingSetSize         : 9528
Priority                   : 8
PrivatePageCount           : 2224128
ProcessId                  : 1972
QuotaNonPagedPoolUsage     : 13
QuotaPagedPoolUsage        : 90
QuotaPeakNonPagedPoolUsage : 16
QuotaPeakPagedPoolUsage    : 95
ReadOperationCount         : 236
ReadTransferCount          : 12960
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 6
UserModeTime               : 0
VirtualSize                : 2203403436032
WindowsVersion             : 10.0.20348
WorkingSetSize             : 9752576
WriteOperationCount        : 162
WriteTransferCount         : 19964
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 215
VM                         : 2203403436032
WS                         : 9752576
Path                       : C:\Windows\System32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""2064""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""2064""
Caption                    : svchost.exe
CommandLine                : C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s 
                             UmRdpService
CreationClassName          : Win32_Process
CreationDate               : 20240905134751.540786-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\System32\svchost.exe
ExecutionState             : 
Handle                     : 2064
HandleCount                : 175
InstallDate                : 
KernelModeTime             : 156250
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 63
OtherTransferCount         : 758
PageFaults                 : 2186
PageFileUsage              : 1676
ParentProcessId            : 676
PeakPageFileUsage          : 1780
PeakVirtualSize            : 2203408764928
PeakWorkingSetSize         : 8164
Priority                   : 8
PrivatePageCount           : 1716224
ProcessId                  : 2064
QuotaNonPagedPoolUsage     : 11
QuotaPagedPoolUsage        : 100
QuotaPeakNonPagedPoolUsage : 11
QuotaPeakPagedPoolUsage    : 100
ReadOperationCount         : 0
ReadTransferCount          : 0
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 2
UserModeTime               : 156250
VirtualSize                : 2203406667776
WindowsVersion             : 10.0.20348
WorkingSetSize             : 8331264
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 175
VM                         : 2203406667776
WS                         : 8331264
Path                       : C:\Windows\System32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""2100""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""2100""
Caption                    : svchost.exe
CommandLine                : C:\Windows\System32\svchost.exe -k LocalService -p -s netprofm
CreationClassName          : Win32_Process
CreationDate               : 20240905134751.555161-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\System32\svchost.exe
ExecutionState             : 
Handle                     : 2100
HandleCount                : 431
InstallDate                : 
KernelModeTime             : 781250
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 1278
OtherTransferCount         : 78610
PageFaults                 : 3230
PageFileUsage              : 2828
ParentProcessId            : 676
PeakPageFileUsage          : 4156
PeakVirtualSize            : 2203416506368
PeakWorkingSetSize         : 11440
Priority                   : 8
PrivatePageCount           : 2895872
ProcessId                  : 2100
QuotaNonPagedPoolUsage     : 14
QuotaPagedPoolUsage        : 100
QuotaPeakNonPagedPoolUsage : 67
QuotaPeakPagedPoolUsage    : 101
ReadOperationCount         : 0
ReadTransferCount          : 0
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 6
UserModeTime               : 1250000
VirtualSize                : 2203400777728
WindowsVersion             : 10.0.20348
WorkingSetSize             : 11096064
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 431
VM                         : 2203400777728
WS                         : 11096064
Path                       : C:\Windows\System32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""2172""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
